variant_id	DIFF_LOG2_data1	DIFF_LOG2_data2	CHR	POS1	POS2	transcription_factor_data1	haplotype1_data1	haplotype2_data1	HMAX_data1	transcription_factor_data2	haplotype1_data2	haplotype2_data2	HMAX_data2	LENGTH	Unnamed: 0	btwn_lines	GENOME	prediction_quality
chr16_5490701_5490817	-2.101	-0.037	chr16	5490701	5490817	CTCF	163.0	38.0	163	CTCF	7082.024	7266.0	7266.0	116	1464	0	HepG2	bad
chr16_58515413_58515567	-1.441	0.007	chr16	58515413	58515567	CTCF	19.0	7.0	19	CTCF	1072.0	1067.004	1072.0	154	1471	0	HepG2	bad
chr16_65117997_65118353	-1.053	-0.001	chr16	65117997	65118353	CTCF	83.0	40.0	83	CTCF	5169.999	5173.5	5173.5	356	1472	0	HepG2	bad
chr16_6573691_6573900	3.409	2.755	chr16	6573691	6573900	CTCF	8.0	85.0	85	CTCF	3717.75	550.602	3717.75	209	1474	1	HepG2	good
chr16_65789_65895	-1.138	-0.021	chr16	65789	65895	CTCF_ENCSR000AKB	22.0	10.0	22	CTCF	13710.011	13908.0	13908.0	106	197	0	GM12878	bad
chr16_66751523_66752023	-1.415	0.042	chr16	66751523	66752023	CTCF_ENCSR000AKB	16.0	6.0	16	CTCF	1067.5	1036.529	1067.5	500	198	0	GM12878	bad
chr16_67846594_67846992	-1.178	0.004	chr16	67846594	67846992	CTCF	43.0	19.0	43	CTCF	1542.0	1538.002	1542.0	398	1479	0	HepG2	bad
chr16_69754932_69755108	-3.556	0.005	chr16	69754932	69755108	CTCF	247.0	21.0	247	CTCF	8824.0	8791.994	8824.0	176	1485	0	HepG2	bad
chr16_70018395_70018615	5.129	0.041	chr16	70018395	70018615	CTCF	1.0	35.0	35	CTCF	2824.0	2744.028	2824.0	220	1487	0	HepG2	bad
chr16_70065831_70066075	-1.848	-0.046	chr16	70065831	70066075	CTCF	18.0	5.0	18	CTCF	1352.031	1396.0	1396.0	244	1488	0	HepG2	bad
chr16_70645321_70645530	1.018	1.162	chr16	70645321	70645530	CTCF	40.0	81.0	81	CTCF	2969.5	1327.053	2969.5	209	1491	1	HepG2	good
chr16_71441553_71441681	-2.26	-0.089	chr16	71441553	71441681	CTCF	182.0	38.0	182	CTCF	3280.059	3488.0	3488.0	128	1495	0	HepG2	bad
chr16_71961551_71961679	-1.143	-0.021	chr16	71961551	71961679	CTCF	287.0	130.0	287	CTCF	8984.013	9114.0	9114.0	128	1496	0	HepG2	bad
chr16_75623111_75623491	-1.503	-0.014	chr16	75623111	75623491	CTCF	17.0	6.0	17	CTCF	927.009	936.0	936.0	380	1501	0	HepG2	bad
chr16_77190657_77191121	-2.126	0.009	chr16	77190657	77191121	CTCF	48.0	11.0	48	CTCF	589.5	586.006	589.5	464	1502	0	HepG2	bad
chr16_77236152_77236310	-1.508	0.015	chr16	77236152	77236310	CTCF	293.0	103.0	293	CTCF	15756.0	15588.008	15756.0	158	1503	0	HepG2	bad
chr16_77376431_77376640	-1.926	-2.882	chr16	77376431	77376640	CTCF	19.0	5.0	19	CTCF	458.364	3380.0	3380.0	209	1505	1	HepG2	good
chr16_77998455_77998609	-1.503	0.058	chr16	77998455	77998609	CTCF	17.0	6.0	17	CTCF	583.5	560.539	583.5	154	1506	0	HepG2	bad
chr16_78727671_78727880	-1.245	0.04	chr16	78727671	78727880	CTCF	64.0	27.0	64	CTCF	1846.0	1796.027	1846.0	209	1512	0	HepG2	bad
chr16_80466381_80466711	-1.611	-0.029	chr16	80466381	80466711	CTCF	385.0	126.0	385	CTCF	3754.018	3829.0	3829.0	330	1516	0	HepG2	bad
chr16_81553310_81553476	-1.198	-0.001	chr16	81553310	81553476	CTCF	78.0	34.0	78	CTCF	1056.001	1057.0	1057.0	166	1517	0	HepG2	bad
chr16_81697367_81697519	-1.242	-0.064	chr16	81697367	81697519	CTCF	175.0	74.0	175	CTCF	5944.038	6215.0	6215.0	152	1518	0	HepG2	bad
chr16_81738050_81738240	-1.411	0.0	chr16	81738050	81738240	CTCF	327.0	123.0	327	CTCF	9041.0	9040.002	9041.0	190	1519	0	HepG2	bad
chr16_82368064_82368248	-2.188	-0.001	chr16	82368064	82368248	CTCF	41.0	9.0	41	CTCF	3637.497	3639.0	3639.0	184	1523	0	HepG2	bad
chr16_83807728_83808310	-1.415	-0.002	chr16	83807728	83808310	CTCF	16.0	6.0	16	CTCF	426.001	426.5	426.5	582	1524	0	HepG2	bad
chr16_83898857_83899163	-1.392	-0.008	chr16	83898857	83899163	CTCF	21.0	8.0	21	CTCF	924.005	929.0	929.0	306	1525	0	HepG2	bad
chr16_84116794_84117028	-1.778	-0.04	chr16	84116794	84117028	CTCF	48.0	14.0	48	CTCF	2984.029	3068.0	3068.0	234	1529	0	HepG2	bad
chr16_84145129_84145361	-1.018	0.053	chr16	84145129	84145361	CTCF	79.0	39.0	79	CTCF	2584.0	2490.035	2584.0	232	1530	1	HepG2	good
chr16_84145129_84145361	-1.018	0.053	chr16	84145129	84145361	CTCF	79.0	39.0	79	CTCF	2584.0	2490.035	2584.0	232	1530	0	HepG2	bad
chr16_84277350_84277492	-1.021	-0.254	chr16	84277350	84277492	CTCF	205.0	101.0	205	CTCF	7258.159	8652.5	8652.5	142	1532	1	HepG2	good
chr16_84726152_84726360	-1.022	0.038	chr16	84726152	84726360	CTCF	325.0	160.0	325	CTCF	8708.0	8480.025	8708.0	208	1534	1	HepG2	good
chr16_84726152_84726360	-1.022	0.038	chr16	84726152	84726360	CTCF	325.0	160.0	325	CTCF	8708.0	8480.025	8708.0	208	1534	0	HepG2	bad
chr16_84738373_84738845	-2.036	-0.049	chr16	84738373	84738845	CTCF	82.0	20.0	82	CTCF	4500.034	4656.0	4656.0	472	1535	0	HepG2	bad
chr16_84970651_84970781	1.447	-0.027	chr16	84970651	84970781	CTCF_ENCSR000AKB	11.0	30.0	30	CTCF	13231.023	13483.0	13483.0	130	208	0	GM12878	bad
chr16_84970651_84970781	1.603	-0.027	chr16	84970651	84970781	CTCF_ENCSR000DKV	26.0	79.0	79	CTCF	13231.023	13483.0	13483.0	130	501	0	GM12878	bad
chr16_84970651_84970781	1.3	-0.027	chr16	84970651	84970781	CTCF_ENCSR000DRZ	13.0	32.0	32	CTCF	13231.023	13483.0	13483.0	130	356	0	GM12878	bad
chr16_85086863_85086905	1.107	0.624	chr16	85086863	85086905	CTCF_ENCSR000AKB	13.0	28.0	28	CTCF	11728.0	7609.354	11728.0	42	209	1	GM12878	good
chr16_85086863_85086905	1.515	0.624	chr16	85086863	85086905	CTCF_ENCSR000DRZ	14.0	40.0	40	CTCF	11728.0	7609.354	11728.0	42	357	1	GM12878	good
chr16_85198330_85198524	-1.051	-0.071	chr16	85198330	85198524	CTCF	29.0	14.0	29	CTCF	997.047	1047.0	1047.0	194	1539	1	HepG2	good
chr16_85198330_85198524	-1.051	-0.071	chr16	85198330	85198524	CTCF	29.0	14.0	29	CTCF	997.047	1047.0	1047.0	194	1539	0	HepG2	bad
chr16_85420828_85420984	-1.039	0.004	chr16	85420828	85420984	CTCF	226.0	110.0	226	CTCF	12644.0	12612.004	12644.0	156	1542	0	HepG2	bad
chr16_85422766_85422972	-1.311	0.045	chr16	85422766	85422972	CTCF	134.0	54.0	134	CTCF	5428.0	5260.032	5428.0	206	1543	0	HepG2	bad
chr16_8567759_8568007	-2.876	-0.004	chr16	8567759	8568007	CTCF	323.0	44.0	323	CTCF	11400.0	11428.0	11428.0	248	1544	0	HepG2	bad
chr16_8572891_8573100	-1.493	-0.056	chr16	8572891	8573100	CTCF	152.0	54.0	152	CTCF	5067.035	5267.0	5267.0	209	1545	0	HepG2	bad
chr16_86044353_86044417	-1.193	0.071	chr16	86044353	86044417	CTCF_ENCSR000AKB	16.0	7.0	16	CTCF	6460.0	6150.045	6460.0	64	210	0	GM12878	bad
chr16_86093831_86094040	-1.123	-0.124	chr16	86093831	86094040	CTCF	61.0	28.0	61	CTCF	1582.334	1724.75	1724.75	209	1549	1	HepG2	good
chr16_87297741_87298150	-1.36	-0.079	chr16	87297741	87298150	CTCF	136.0	53.0	136	CTCF	1208.053	1276.0	1276.0	409	1553	0	HepG2	bad
chr16_87496311_87496520	-5.781	0.04	chr16	87496311	87496520	CTCF	55.0	1.0	55	CTCF	1876.0	1825.026	1876.0	209	1555	0	HepG2	bad
chr16_87678735_87678895	3.503	2.547	chr16	87678735	87678895	CTCF	9.0	102.0	102	CTCF	3826.0	654.829	3826.0	160	1559	1	HepG2	good
chr16_87930684_87930766	-5.728	-0.018	chr16	87930684	87930766	CTCF	53.0	1.0	53	CTCF	3741.016	3789.0	3789.0	82	1561	0	HepG2	bad
chr16_88527509_88527701	-1.031	0.014	chr16	88527509	88527701	CTCF	278.0	136.0	278	CTCF	10874.0	10772.015	10874.0	192	1564	0	HepG2	bad
chr16_88561991_88562200	-1.254	0.007	chr16	88561991	88562200	CTCF	93.0	39.0	93	CTCF	6288.0	6256.005	6288.0	209	1567	0	HepG2	bad
chr16_88562002_88562152	1.322	0.04	chr16	88562002	88562152	CTCF_ENCSR000AKB	8.0	20.0	20	CTCF	7732.0	7520.026	7732.0	150	213	0	GM12878	bad
chr16_88562002_88562152	1.248	0.04	chr16	88562002	88562152	CTCF_ENCSR000DKV	24.0	57.0	57	CTCF	7732.0	7520.026	7732.0	150	507	0	GM12878	bad
chr16_88562002_88562152	1.657	0.04	chr16	88562002	88562152	CTCF_ENCSR000DRZ	13.0	41.0	41	CTCF	7732.0	7520.026	7732.0	150	363	0	GM12878	bad
chr16_88763658_88763800	-1.121	0.06	chr16	88763658	88763800	CTCF	87.0	40.0	87	CTCF	1838.0	1762.541	1838.0	142	1570	0	HepG2	bad
chr16_89320249_89320741	-1.044	-0.021	chr16	89320249	89320741	CTCF	33.0	16.0	33	CTCF	554.015	562.0	562.0	492	1575	0	HepG2	bad
chr16_89395294_89395476	-1.524	0.014	chr16	89395294	89395476	CTCF	23.0	8.0	23	CTCF	815.5	807.51	815.5	182	1576	0	HepG2	bad
chr16_89615687_89615833	-1.148	-0.322	chr16	89615687	89615833	CTCF	277.0	125.0	277	CTCF	8088.205	10112.0	10112.0	146	1578	1	HepG2	good
chr16_89701660_89702288	-1.248	-0.002	chr16	89701660	89702288	CTCF	19.0	8.0	19	CTCF	4627.997	4634.0	4634.0	628	1579	0	HepG2	bad
chr16_89816590_89816810	-2.465	-0.015	chr16	89816590	89816810	CTCF	127.0	23.0	127	CTCF	1561.51	1578.25	1578.25	220	1581	0	HepG2	bad
chr16_89918711_89918827	-1.005	-0.01	chr16	89918711	89918827	CTCF	273.0	136.0	273	CTCF	5864.009	5906.0	5906.0	116	1582	1	HepG2	good
chr16_89918711_89918827	-1.005	-0.01	chr16	89918711	89918827	CTCF	273.0	136.0	273	CTCF	5864.009	5906.0	5906.0	116	1582	0	HepG2	bad
chr16_9033387_9033793	-1.807	0.01	chr16	9033387	9033793	CTCF	35.0	10.0	35	CTCF	2091.0	2076.007	2091.0	406	1583	0	HepG2	bad
chr16_9050583_9050679	-1.152	0.028	chr16	9050583	9050679	CTCF_ENCSR000DKV	20.0	9.0	20	CTCF	7238.0	7100.015	7238.0	96	510	0	GM12878	bad
chr16_9139176_9139274	-1.741	0.003	chr16	9139176	9139274	CTCF	214.0	64.0	214	CTCF	10584.0	10564.002	10584.0	98	1584	0	HepG2	bad
chr16_9160284_9160350	-1.379	-0.731	chr16	9160284	9160350	CTCF_ENCSR000AKB	26.0	10.0	26	CTCF	7674.398	12738.0	12738.0	66	216	1	GM12878	good
chr17_13597771_13598173	-4.954	0.039	chr17	13597771	13598173	CTCF	31.0	1.0	31	CTCF	4831.0	4701.024	4831.0	402	1589	0	HepG2	bad
chr17_15699531_15699729	5.209	0.057	chr17	15699531	15699729	CTCF	1.0	37.0	37	CTCF	853.5	820.539	853.5	198	1594	0	HepG2	bad
chr17_2369811_2370020	1.29	0.014	chr17	2369811	2370020	CTCF	9.0	22.0	22	CTCF	2161.0	2140.009	2161.0	209	1599	0	HepG2	bad
chr17_26603750_26604060	4.585	-0.019	chr17	26603750	26604060	CTCF_ENCSR000AKB	1.0	24.0	24	CTCF	20.263	20.531	20.53125	310	217	0	GM12878	bad
chr17_26603750_26604060	4.459	-0.019	chr17	26603750	26604060	CTCF_ENCSR000DRZ	1.0	22.0	22	CTCF	20.263	20.531	20.53125	310	368	0	GM12878	bad
chr17_3048844_3049086	-1.529	0.013	chr17	3048844	3049086	CTCF	101.0	35.0	101	CTCF	8884.0	8804.001	8884.0	242	1602	0	HepG2	bad
chr17_32142101_32142631	-2.0	0.041	chr17	32142101	32142631	CTCF_ENCSR000AKB	16.0	4.0	16	CTCF	941.5	915.028	941.5	530	219	0	GM12878	bad
chr17_34361633_34361717	4.044	0.058	chr17	34361633	34361717	CTCF_ENCSR000AKB	2.0	33.0	33	CTCF	17015.0	16341.058	17015.0	84	220	0	GM12878	bad
chr17_34361633_34361717	3.609	0.058	chr17	34361633	34361717	CTCF_ENCSR000DKV	5.0	61.0	61	CTCF	17015.0	16341.058	17015.0	84	519	0	GM12878	bad
chr17_34361633_34361717	5.426	0.058	chr17	34361633	34361717	CTCF_ENCSR000DRZ	1.0	43.0	43	CTCF	17015.0	16341.058	17015.0	84	374	0	GM12878	bad
chr17_40098051_40098260	1.495	-0.054	chr17	40098051	40098260	CTCF	11.0	31.0	31	CTCF	572.037	594.0	594.0	209	1612	0	HepG2	bad
chr17_40099115_40099429	-2.322	0.02	chr17	40099115	40099429	CTCF	20.0	4.0	20	CTCF	922.0	909.014	922.0	314	1613	0	HepG2	bad
chr17_41772664_41773170	-4.524	0.006	chr17	41772664	41773170	CTCF	23.0	1.0	23	CTCF	1007.0	1003.004	1007.0	506	1616	0	HepG2	bad
chr17_42578513_42578789	1.678	-0.05	chr17	42578513	42578789	CTCF_ENCSR000AKB	10.0	32.0	32	CTCF	8061.034	8344.0	8344.0	276	223	0	GM12878	bad
chr17_43766507_43766663	-1.216	-0.22	chr17	43766507	43766663	CTCF	158.0	68.0	158	CTCF	6238.137	7266.0	7266.0	156	1617	1	HepG2	good
chr17_43766567_43766615	-1.254	-0.43	chr17	43766567	43766615	CTCF_ENCSR000DKV	31.0	13.0	31	CTCF	7563.256	10188.0	10188.0	48	527	1	GM12878	good
chr17_44095803_44096235	-1.436	0.01	chr17	44095803	44096235	CTCF	92.0	34.0	92	CTCF	1079.5	1072.007	1079.5	432	1619	0	HepG2	bad
chr17_44345846_44345924	-1.019	0.047	chr17	44345846	44345924	CTCF	150.0	74.0	150	CTCF	5734.0	5550.036	5734.0	78	1621	1	HepG2	good
chr17_44345846_44345924	-1.019	0.047	chr17	44345846	44345924	CTCF	150.0	74.0	150	CTCF	5734.0	5550.036	5734.0	78	1621	0	HepG2	bad
chr17_44581911_44582120	-1.311	-0.649	chr17	44581911	44582120	CTCF	67.0	27.0	67	CTCF	3008.361	4718.0	4718.0	209	1622	1	HepG2	good
chr17_44733928_44734042	-1.76	-0.096	chr17	44733928	44734042	CTCF	149.0	44.0	149	CTCF	4258.066	4551.0	4551.0	114	1624	0	HepG2	bad
chr17_44774892_44776286	-1.585	-0.007	chr17	44774892	44776286	CTCF	21.0	7.0	21	CTCF	9584.004	9632.0	9632.0	1394	1625	0	HepG2	bad
chr17_45018740_45019621	-1.087	-0.011	chr17	45018740	45019621	CTCF	17.0	8.0	17	CTCF	760.008	766.0	766.0	881	1629	0	HepG2	bad
chr17_45021711_45022293	-1.669	-0.063	chr17	45021711	45022293	CTCF	302.0	95.0	302	CTCF	1516.043	1584.0	1584.0	582	1630	0	HepG2	bad
chr17_45971731_45972140	5.492	-0.014	chr17	45971731	45972140	CTCF	1.0	45.0	45	CTCF	1651.01	1667.0	1667.0	409	1632	0	HepG2	bad
chr17_46253969_46254065	4.907	0.018	chr17	46253969	46254065	CTCF_ENCSR000AKB	1.0	30.0	30	CTCF	8617.5	8513.01	8617.5	96	228	0	GM12878	bad
chr17_46253969_46254065	6.066	0.018	chr17	46253969	46254065	CTCF_ENCSR000DKV	1.0	67.0	67	CTCF	8617.5	8513.01	8617.5	96	530	0	GM12878	bad
chr17_46253969_46254065	5.358	0.018	chr17	46253969	46254065	CTCF_ENCSR000DRZ	1.0	41.0	41	CTCF	8617.5	8513.01	8617.5	96	385	0	GM12878	bad
chr17_46942669_46942783	-1.229	-0.001	chr17	46942669	46942783	CTCF	218.0	93.0	218	CTCF	8736.003	8740.0	8740.0	114	1633	0	HepG2	bad
chr17_47843131_47843340	8.276	0.09	chr17	47843131	47843340	CTCF	1.0	310.0	310	CTCF	8120.0	7628.062	8120.0	209	1635	0	HepG2	bad
chr17_47970883_47971087	2.0	-0.009	chr17	47970883	47971087	CTCF_ENCSR000AKB	7.0	28.0	28	CTCF	12140.004	12212.0	12212.0	204	229	0	GM12878	bad
chr17_47970883_47971087	1.67	-0.009	chr17	47970883	47971087	CTCF_ENCSR000DKV	11.0	35.0	35	CTCF	12140.004	12212.0	12212.0	204	531	0	GM12878	bad
chr17_47970883_47971087	1.17	-0.009	chr17	47970883	47971087	CTCF_ENCSR000DRZ	12.0	27.0	27	CTCF	12140.004	12212.0	12212.0	204	386	0	GM12878	bad
chr17_48153616_48154344	-1.115	-0.002	chr17	48153616	48154344	CTCF	26.0	12.0	26	CTCF	2716.002	2719.0	2719.0	728	1639	0	HepG2	bad
chr17_4903387_4903945	-3.0	0.019	chr17	4903387	4903945	CTCF_ENCSR000AKB	24.0	3.0	24	CTCF	1137.0	1122.013	1137.0	558	231	0	GM12878	bad
chr17_4903387_4903945	-1.193	0.019	chr17	4903387	4903945	CTCF_ENCSR000DKV	32.0	14.0	32	CTCF	1137.0	1122.013	1137.0	558	535	0	GM12878	bad
chr17_49191943_49193169	-1.515	0.0	chr17	49191943	49193169	CTCF	20.0	7.0	20	CTCF	2991.0	2991.0	2991.0	1226	1641	0	HepG2	bad
chr17_49496414_49496724	-1.09	0.0	chr17	49496414	49496724	CTCF	83.0	39.0	83	CTCF	4899.0	4899.0	4899.0	310	1643	0	HepG2	bad
chr17_49548635_49548743	-1.184	-0.051	chr17	49548635	49548743	CTCF	150.0	66.0	150	CTCF	7710.04	7988.0	7988.0	108	1644	0	HepG2	bad
chr17_49695144_49695834	-1.053	-0.029	chr17	49695144	49695834	CTCF	139.0	67.0	139	CTCF	1136.02	1159.0	1159.0	690	1646	0	HepG2	bad
chr17_49968398_49969252	4.392	0.074	chr17	49968398	49969252	CTCF	1.0	21.0	21	CTCF	777.5	738.8	777.5	854	1647	0	HepG2	bad
chr17_49993451_49993860	1.874	0.051	chr17	49993451	49993860	CTCF	6.0	22.0	22	CTCF	781.5	754.535	781.5	409	1648	0	HepG2	bad
chr17_50094370_50094516	-1.16	-0.03	chr17	50094370	50094516	CTCF	181.0	81.0	181	CTCF	6784.021	6928.0	6928.0	146	1649	0	HepG2	bad
chr17_50930888_50931436	-3.0	0.091	chr17	50930888	50931436	CTCF	24.0	3.0	24	CTCF	457.0	429.061	457.0	548	1654	0	HepG2	bad
chr17_50950469_50950545	-1.035	-0.088	chr17	50950469	50950545	CTCF	252.0	123.0	252	CTCF	8688.049	9236.0	9236.0	76	1655	1	HepG2	good
chr17_50950469_50950545	-1.035	-0.088	chr17	50950469	50950545	CTCF	252.0	123.0	252	CTCF	8688.049	9236.0	9236.0	76	1655	0	HepG2	bad
chr17_54899756_54900245	-2.248	-1.801	chr17	54899756	54900245	CTCF	38.0	8.0	38	CTCF	447.213	1558.25	1558.25	489	1662	1	HepG2	good
chr17_54968422_54968928	-1.541	-0.001	chr17	54968422	54968928	CTCF	32.0	11.0	32	CTCF	3030.002	3032.0	3032.0	506	1663	0	HepG2	bad
chr17_55514140_55514282	-1.155	0.054	chr17	55514140	55514282	CTCF	216.0	97.0	216	CTCF	8880.0	8552.036	8880.0	142	1665	0	HepG2	bad
chr17_55526486_55526644	-1.12	0.013	chr17	55526486	55526644	CTCF	313.0	144.0	313	CTCF	10822.0	10722.012	10822.0	158	1666	0	HepG2	bad
chr17_55549282_55549388	-1.807	-0.09	chr17	55549282	55549388	CTCF	35.0	10.0	35	CTCF	3244.062	3454.0	3454.0	106	1667	0	HepG2	bad
chr17_55825340_55825520	-1.844	0.018	chr17	55825340	55825520	CTCF	140.0	39.0	140	CTCF	4111.0	4060.514	4111.0	180	1668	0	HepG2	bad
chr17_55845408_55845522	2.026	0.012	chr17	55845408	55845522	CTCF	14.0	57.0	57	CTCF	5919.0	5871.011	5919.0	114	1669	0	HepG2	bad
chr17_58447459_58447835	-5.524	-0.021	chr17	58447459	58447835	CTCF	46.0	1.0	46	CTCF	4547.015	4614.0	4614.0	376	1671	0	HepG2	bad
chr17_61366845_61367161	-1.585	-0.07	chr17	61366845	61367161	CTCF	18.0	6.0	18	CTCF	429.548	451.0	451.0	316	1673	0	HepG2	bad
chr17_61393896_61394486	-1.536	-0.026	chr17	61393896	61394486	CTCF	29.0	10.0	29	CTCF	3136.019	3194.0	3194.0	590	1674	0	HepG2	bad
chr17_63827080_63827666	-1.152	-0.004	chr17	63827080	63827666	CTCF	40.0	18.0	40	CTCF	742.002	744.0	744.0	586	1675	0	HepG2	bad
chr17_63835016_63835068	1.531	-0.077	chr17	63835016	63835068	CTCF_ENCSR000AKB	9.0	26.0	26	CTCF	9720.049	10256.0	10256.0	52	234	0	GM12878	bad
chr17_63835016_63835068	1.28	-0.077	chr17	63835016	63835068	CTCF_ENCSR000DKV	21.0	51.0	51	CTCF	9720.049	10256.0	10256.0	52	539	0	GM12878	bad
chr17_63842871_63843183	-1.363	-0.005	chr17	63842871	63843183	CTCF	18.0	7.0	18	CTCF	1026.003	1029.5	1029.5	312	1676	0	HepG2	bad
chr17_63866256_63867166	-5.781	0.001	chr17	63866256	63867166	CTCF	55.0	1.0	55	CTCF	4858.0	4854.0	4858.0	910	1677	0	HepG2	bad
chr17_65100334_65101050	-1.011	0.065	chr17	65100334	65101050	CTCF	137.0	68.0	137	CTCF	1982.0	1894.044	1982.0	716	1680	1	HepG2	good
chr17_65100334_65101050	-1.011	0.065	chr17	65100334	65101050	CTCF	137.0	68.0	137	CTCF	1982.0	1894.044	1982.0	716	1680	0	HepG2	bad
chr17_65123358_65123464	-1.202	0.081	chr17	65123358	65123464	CTCF	23.0	10.0	23	CTCF	964.5	912.054	964.5	106	1681	0	HepG2	bad
chr17_65953742_65954128	-2.342	0.05	chr17	65953742	65954128	CTCF	71.0	14.0	71	CTCF	957.5	925.034	957.5	386	1683	0	HepG2	bad
chr17_66777001_66777210	-2.485	-0.073	chr17	66777001	66777210	CTCF	28.0	5.0	28	CTCF	527.05	554.5	554.5	209	1686	0	HepG2	bad
chr17_67221241_67221259	2.322	2.729	chr17	67221241	67221259	CTCF	13.0	65.0	65	CTCF	5811.0	876.349	5811.0	18	1687	1	HepG2	good
chr17_67717672_67717894	-1.381	-0.005	chr17	67717672	67717894	CTCF	125.0	48.0	125	CTCF	5797.507	5818.0	5818.0	222	1691	0	HepG2	bad
chr17_67942831_67943040	-1.087	-0.001	chr17	67942831	67943040	CTCF	51.0	24.0	51	CTCF	2329.001	2331.0	2331.0	209	1693	0	HepG2	bad
chr17_68019954_68020164	-1.082	0.013	chr17	68019954	68020164	CTCF	91.0	43.0	91	CTCF	3033.0	3006.01	3033.0	210	1694	0	HepG2	bad
chr17_68436099_68436867	-1.144	0.015	chr17	68436099	68436867	CTCF	42.0	19.0	42	CTCF	3282.0	3248.012	3282.0	768	1696	0	HepG2	bad
chr17_69523393_69523479	-1.014	0.037	chr17	69523393	69523479	CTCF	107.0	53.0	107	CTCF	5773.0	5626.027	5773.0	86	1699	1	HepG2	good
chr17_69523393_69523479	-1.014	0.037	chr17	69523393	69523479	CTCF	107.0	53.0	107	CTCF	5773.0	5626.027	5773.0	86	1699	0	HepG2	bad
chr17_72005891_72006100	-1.678	-1.042	chr17	72005891	72006100	CTCF	16.0	5.0	16	CTCF	310.264	639.0	639.0	209	1701	1	HepG2	good
chr17_72632336_72632526	-1.212	-0.083	chr17	72632336	72632526	CTCF	88.0	38.0	88	CTCF	1203.056	1274.0	1274.0	190	1705	0	HepG2	bad
chr17_73191625_73191701	-1.013	-0.032	chr17	73191625	73191701	CTCF	222.0	110.0	222	CTCF	6416.031	6562.0	6562.0	76	1707	1	HepG2	good
chr17_73191625_73191701	-1.013	-0.032	chr17	73191625	73191701	CTCF	222.0	110.0	222	CTCF	6416.031	6562.0	6562.0	76	1707	0	HepG2	bad
chr17_73233026_73233594	-1.241	0.033	chr17	73233026	73233594	CTCF	26.0	11.0	26	CTCF	620.0	606.023	620.0	568	1709	0	HepG2	bad
chr17_74770791_74771000	-1.094	0.003	chr17	74770791	74771000	CTCF	207.0	97.0	207	CTCF	9982.0	9963.996	9982.0	209	1717	0	HepG2	bad
chr17_74864961_74865170	-1.044	-0.012	chr17	74864961	74865170	CTCF	202.0	98.0	202	CTCF	8882.007	8958.0	8958.0	209	1719	0	HepG2	bad
chr17_75012190_75013092	-7.295	0.003	chr17	75012190	75013092	CTCF	157.0	1.0	157	CTCF	1109.0	1107.001	1109.0	902	1720	0	HepG2	bad
chr17_75404241_75404450	-1.379	0.018	chr17	75404241	75404450	CTCF	104.0	40.0	104	CTCF	5596.0	5526.013	5596.0	209	1722	0	HepG2	bad
chr17_75412668_75412830	-1.042	0.025	chr17	75412668	75412830	CTCF	208.0	101.0	208	CTCF	8070.0	7933.016	8070.0	162	1724	0	HepG2	bad
chr17_75412679_75412815	-3.059	0.042	chr17	75412679	75412815	CTCF_ENCSR000DKV	25.0	3.0	25	CTCF	9032.0	8774.034	9032.0	136	546	0	GM12878	bad
chr17_75412679_75412815	-3.248	0.042	chr17	75412679	75412815	CTCF_ENCSR000DRZ	19.0	2.0	19	CTCF	9032.0	8774.034	9032.0	136	398	0	GM12878	bad
chr17_75524864_75525902	-5.585	0.001	chr17	75524864	75525902	CTCF	48.0	1.0	48	CTCF	2752.0	2751.001	2752.0	1038	1725	0	HepG2	bad
chr17_75667173_75667383	1.28	0.022	chr17	75667173	75667383	CTCF	7.0	17.0	17	CTCF	923.0	909.015	923.0	210	1727	0	HepG2	bad
chr17_75993582_75993714	-1.17	-0.076	chr17	75993582	75993714	CTCF	18.0	8.0	18	CTCF	405.051	427.0	427.0	132	1729	0	HepG2	bad
chr17_76029262_76029788	-1.138	-0.016	chr17	76029262	76029788	CTCF	22.0	10.0	22	CTCF	810.011	819.0	819.0	526	1731	0	HepG2	bad
chr17_77254917_77255953	-1.509	0.007	chr17	77254917	77255953	CTCF	37.0	13.0	37	CTCF	760.0	756.504	760.0	1036	1736	0	HepG2	bad
chr17_77741181_77741390	1.474	0.814	chr17	77741181	77741390	CTCF	18.0	50.0	50	CTCF	3127.5	1778.43	3127.5	209	1737	1	HepG2	good
chr17_78140491_78140719	-2.263	0.02	chr17	78140491	78140719	CTCF	24.0	5.0	24	CTCF	642.5	633.514	642.5	228	1739	0	HepG2	bad
chr17_78241660_78241884	-1.064	-0.029	chr17	78241660	78241884	CTCF	23.0	11.0	23	CTCF	785.02	801.0	801.0	224	1742	0	HepG2	bad
chr17_78421340_78422334	-1.256	-0.005	chr17	78421340	78422334	CTCF	43.0	18.0	43	CTCF	1375.504	1380.5	1380.5	994	1743	0	HepG2	bad
chr17_78592119_78592591	-1.093	-0.016	chr17	78592119	78592591	CTCF	32.0	15.0	32	CTCF	637.011	644.0	644.0	472	1747	0	HepG2	bad
chr17_79074744_79074940	-1.193	-0.071	chr17	79074744	79074940	CTCF	16.0	7.0	16	CTCF	675.048	709.0	709.0	196	1753	0	HepG2	bad
chr17_79938951_79938969	-3.7	0.022	chr17	79938951	79938969	CTCF	78.0	6.0	78	CTCF	673.0	663.015	673.0	18	1755	0	HepG2	bad
